ID,cityID,pet,rent,space,lat,lng,label,floor,unit,transport,twd97,food:avgcost,tag:pet,tag:transport,tag:capital,tag:home,tag:sport,tag:culture,tag:safe,tag:food
21291,110,N,90000,83.7,25.030067000000003,121.566474,套,2,1075.268817204301,3,"(307166.56207001855, 2769227.413831222)",197.9090909090909,False,True,False,False,False,True,True,True
21292,111,N,10000,7.0,25.08923,121.518627,套,1,1428.571428571429,2,"(302312.7964732823, 2775761.294621641)",117.32558139534883,False,True,False,False,False,False,True,True
21293,104,Y,14500,10.0,25.0507013,121.5281143,套,5,1450.0,3,"(303286.44578045356, 2771497.3357226886)",458.78453038674036,True,True,False,False,True,True,True,True
21294,234,N,6000,5.0,25.009706299999998,121.516943,套,5,1200.0,3,"(302176.58195953135, 2766952.164613899)",192.86813186813185,False,False,True,False,True,False,False,True
21295,235,N,8800,8.0,24.992395300000002,121.5225689,套,5,1100.0,2,"(302751.822103204, 2765036.8928971114)",131.5625,False,False,True,False,False,False,False,False
21296,110,N,21000,11.11,25.0264702,121.5699158,套,7,1890.1890189018907,3,"(307515.5804039075, 2768830.468913195)",207.80434782608697,False,True,False,False,False,True,True,False
21297,251,N,23000,39.31,25.1398232,121.46083759999999,套,4,585.0928516916815,3,"(296464.48611803865, 2781344.164564165)",178.35294117647058,False,True,False,False,False,False,True,False
21298,104,N,11800,10.0,25.0570861,121.51287590000001,套,2,1180.0,3,"(301746.19170892914, 2772198.6367097055)",130.05696202531647,False,True,False,False,True,True,True,True
21299,103,Y,16000,8.0,25.0591354,121.51799009999998,套,3,2000.0,3,"(302261.32455508696, 2772427.5946689723)",138.73,True,True,False,False,True,True,True,True
21300,106,N,57800,29.0,25.025745999999998,121.53451499999998,套,7,1993.103448275862,2,"(303943.1990216797, 2768735.68553862)",228.07894736842104,False,True,False,False,True,True,True,True
21301,114,N,13800,9.0,25.0856289,121.59565890000002,套,5,1533.333333333333,3,"(310084.7667057031, 2775394.451240695)",191.7941176470588,False,True,False,False,False,False,True,False
21302,106,N,13000,5.0,25.0432203,121.5418912,套,4,2600.0,3,"(304679.8719496221, 2770674.1937005944)",280.3293172690763,False,True,False,False,True,True,True,True
21303,106,N,60000,25.4,25.0304084,121.5297324,套,1,2362.2047244094488,3,"(303458.51052783226, 2769250.221269003)",255.06912442396313,False,True,False,False,True,True,True,True
21304,224,Y,12000,21.0,25.106472699999998,121.80961840000002,套,1,571.4285714285714,2,"(331654.0616598826, 2777815.5503096716)",83.33333333333333,True,False,False,False,False,False,False,False
21305,114,N,9000,5.0,25.0857932,121.56268,套,4,1800.0,3,"(306758.0021031738, 2775398.3925413596)",175.46428571428572,False,True,False,False,False,False,True,False
21306,235,N,5500,5.0,24.996641,121.465828,套,3,1100.0,2,"(297022.28977846255, 2765486.289767709)",135.66666666666666,False,False,True,False,True,False,False,False
21307,108,Y,12000,8.0,25.0430489,121.5067825,套,4,1500.0,3,"(301137.2158406984, 2770641.484309686)",208.24807692307692,True,True,False,False,True,True,True,True
21308,116,N,25000,43.6,24.98339,121.568926,套,5,573.394495412844,2,"(307435.71715929755, 2764058.2526413896)",202.7826086956522,False,True,False,False,False,False,True,True
21309,251,N,16000,15.5,25.1590652,121.45701170000001,套,12,1032.258064516129,3,"(296071.50496641954, 2783474.217144367)",153.33333333333334,False,True,False,False,True,False,False,False
21310,110,N,28800,26.6,25.042954,121.577518,套,6,1082.7067669172932,3,"(308275.01868499996, 2770659.562954503)",210.40740740740742,False,True,False,False,False,True,True,False
21311,238,N,5800,7.0,25.0160694,121.4057236,套,4,828.5714285714287,2,"(290948.6314951258, 2767618.7513575)",95.0,False,False,True,False,False,False,False,False
21312,106,Y,35000,29.1,25.0417862,121.54927930000001,套,4,1202.7491408934707,3,"(305426.03210493515, 2770518.3496738956)",358.93776824034336,True,True,False,False,True,True,True,True
21313,247,N,16000,27.0,25.082025,121.477929,套,15,592.5925925925926,3,"(298210.4346782128, 2774948.089982537)",280.0,False,True,False,False,True,False,False,True
21314,105,N,42000,34.2,25.0577667,121.5519619,套,4,1228.0701754385966,3,"(305689.50990040397, 2772289.5448424253)",307.6144578313253,False,True,False,False,False,True,True,True
21315,108,N,23000,31.68,25.0302587,121.5007639,套,3,726.010101010101,3,"(300535.13523425075, 2769222.516246043)",130.22222222222223,False,True,False,False,False,True,True,True
21317,244,N,33000,56.64,25.0802383,121.37762930000001,套,12,582.6271186440678,1,"(288093.2853855036, 2774718.163606541)",236.0,False,False,False,False,True,True,True,True
21318,112,Y,23000,14.0,25.125917,121.50054399999999,套,13,1642.857142857143,3,"(300473.7083841234, 2779818.09277155)",105.92307692307692,True,False,False,False,False,False,False,False
21319,239,N,6500,7.0,24.966077,121.331874,套,3,928.5714285714287,0,"(283508.67337739136, 2762061.1610118714)",136.5,False,False,True,False,False,False,False,False
21320,110,N,50000,25.0,25.025806,121.554569,套,2,2000.0,3,"(305967.0595629117, 2768750.468670753)",316.4698795180723,False,True,False,False,False,True,True,True
21322,112,N,10000,6.0,25.131737,121.49923799999999,套,2,1666.666666666667,3,"(300339.62677921174, 2780462.265544208)",160.9367088607595,False,True,False,False,False,False,False,False
21323,106,N,50000,49.54,25.0217329,121.5310514,套,8,1009.2854259184495,3,"(303595.3891565547, 2768289.79850375)",189.43956043956044,False,True,False,False,False,True,True,True
21324,104,Y,35000,23.0,25.064206100000003,121.5228148,套,5,1521.7391304347825,3,"(302745.93836079544, 2772991.1270552087)",219.1625,True,True,False,False,False,True,True,True
21325,100,N,21500,13.0,25.0268027,121.51989070000002,套,8,1653.8461538461538,3,"(302466.8403091412, 2768846.9860217627)",203.36697247706422,False,True,False,False,True,True,True,True
21326,105,N,16000,10.3,25.053196,121.5474625,套,6,1553.398058252427,3,"(305237.58829266427, 2771781.4223791044)",269.73298429319374,False,True,False,False,False,True,True,True
21328,236,N,6500,6.0,24.9813538,121.45597079999999,套,5,1083.3333333333333,2,"(296032.9488777126, 2763789.6372271157)",121.16666666666667,False,False,True,False,True,False,False,False
21329,235,N,6400,6.0,24.997931,121.49084099999999,套,5,1066.6666666666667,2,"(299546.71022070065, 2765638.083503452)",162.69767441860466,False,False,True,False,True,False,False,False
21330,236,N,6200,7.0,24.97916,121.46561000000001,套,5,885.7142857142858,2,"(297006.93079213053, 2763549.9487428456)",124.33333333333333,False,False,True,False,False,False,False,False
21331,251,N,17000,37.0,25.1828322,121.46433970000001,套,15,459.45945945945954,0,"(296801.1789585269, 2786109.334504765)",171.11111111111111,False,False,False,False,True,True,True,True
21332,111,N,82000,75.78,25.083359899999998,121.5243244,套,9,1082.0797044074957,3,"(302890.0141612374, 2775113.3045910895)",149.64285714285714,False,True,False,False,False,False,True,False
21333,220,N,15000,12.0,25.015136,121.467638,套,2,1250.0,3,"(297197.9320867963, 2767535.504145846)",285.640350877193,False,True,False,False,True,True,False,True
21334,111,N,99999,58.13,25.103008300000003,121.52506470000002,套,7,1720.2649234474454,3,"(302956.2329979085, 2777289.9730644794)",292.5,False,True,False,False,False,False,False,False
21335,111,N,7500,3.0,25.097068,121.52511399999999,套,3,2500.0,3,"(302963.7634908698, 2776632.007350497)",176.792,False,True,True,False,False,False,False,False
21336,100,N,6500,4.0,25.022532100000003,121.5249832,套,4,1625.0,3,"(302982.6129610503, 2768375.9347574585)",223.65853658536585,False,True,True,False,True,True,True,True
21337,220,N,9000,5.0,25.025192,121.46500800000001,套,2,1800.0,3,"(296928.66334926576, 2768648.438068098)",126.75438596491227,False,True,False,False,True,True,False,True
21338,104,N,32999,21.8,25.064949,121.5233,套,5,1513.7155963302753,3,"(302794.57188155205, 2773073.6042547463)",236.13422818791946,False,True,False,False,False,True,True,True
21339,235,N,32000,37.8,24.989135,121.516051,套,13,846.5608465608466,3,"(302095.2214817626, 2764673.247428305)",73.33333333333333,False,True,False,False,False,False,False,True
21340,104,N,28500,28.0,25.0651541,121.53235520000001,套,9,1017.8571428571428,3,"(303708.0582488904, 2773099.8879035)",266.7042253521127,False,True,False,False,False,True,True,True
21341,111,Y,20000,16.77,25.0987161,121.525594,套,2,1192.6058437686345,3,"(303011.46752420126, 2776814.749539815)",210.88571428571427,True,True,False,False,False,False,False,False
21342,234,N,8800,10.0,25.0035166,121.5271587,套,4,880.0,2,"(303210.36794627766, 2766270.5349311726)",125.5,False,False,True,False,False,False,False,False
21343,111,N,75000,44.47,25.10739,121.533002,套,6,1686.5302451090624,2,"(303754.8610655969, 2777778.454495153)",216.86206896551724,False,True,False,False,False,True,True,False
21344,106,N,11000,5.0,25.0435663,121.54099699999999,套,4,2200.0,3,"(304589.48721666436, 2770712.1576593835)",262.13793103448273,False,True,False,False,True,True,True,True
21345,244,N,48000,86.6,25.067142800000003,121.3678521,套,12,554.2725173210162,2,"(287110.949893988, 2773264.928834572)",98.0,False,False,False,False,True,True,True,True
21346,241,N,25000,28.5,25.086396,121.494571,套,5,877.1929824561405,2,"(299887.4283163801, 2775438.286688829)",0.0,False,True,False,False,False,False,True,False
21347,100,N,85000,31.77,25.041565,121.5235936,套,5,2675.4800125904944,3,"(302834.2165900241, 2770483.5763555737)",194.73529411764707,False,True,False,False,True,True,True,True
21348,111,N,11000,5.0,25.0874375,121.5251878,套,2,2200.0,3,"(302975.35392405867, 2775565.3025472937)",105.24324324324324,False,True,False,False,False,False,True,False
21350,220,N,7500,6.0,25.029149,121.461676,套,5,1250.0,2,"(296590.89868166397, 2769085.5829837387)",129.57627118644066,False,False,True,False,True,False,False,True
21351,110,N,75000,40.0,25.0332413,121.5738831,套,10,1875.0,3,"(307912.78826631315, 2769582.1662408384)",330.5,False,True,False,False,False,True,True,False
21352,111,N,82000,75.78,25.083372100000002,121.5243366,套,9,1082.0797044074957,3,"(302891.23958740744, 2775114.6607114174)",149.64285714285714,False,True,False,False,False,False,True,False
21353,251,N,15000,32.28,25.180757800000002,121.4494371,套,7,464.68401486988853,2,"(295299.8804876347, 2785874.463284965)",121.45833333333333,False,True,False,False,True,False,False,True
21354,231,N,11000,6.0,24.974052,121.542317,套,4,1833.333333333333,3,"(304753.4963055695, 2763012.9287920794)",204.71830985915494,False,True,False,False,False,False,False,True
21355,112,N,9000,15.0,25.1106372,121.52100890000001,套,4,600.0,3,"(302543.91105647525, 2778133.4142248584)",204.23529411764707,False,True,False,False,False,False,False,False
21356,220,N,7800,7.0,25.0289707,121.462204,套,4,1114.2857142857142,2,"(296644.25094313326, 2769066.01542047)",127.19642857142857,False,False,True,False,True,False,False,True
21357,103,N,16000,8.68,25.0506219,121.5176972,套,3,1843.3179723502303,3,"(302235.3810386411, 2771484.479056189)",251.0403587443946,False,True,False,False,True,True,True,True
21358,242,N,22000,23.5,25.0009725,121.4353326,套,10,936.1702127659573,2,"(293942.39837678365, 2765955.8335529994)",0.0,False,True,False,False,True,True,True,False
21359,235,Y,28000,43.9,24.9965763,121.4849854,套,16,637.8132118451025,2,"(298956.15895117755, 2765485.9039100804)",109.07291666666667,True,False,False,False,True,False,False,False
21360,104,Y,20000,13.8,25.0582867,121.52735530000001,套,9,1449.2753623188407,3,"(303206.5867074301, 2772337.2388050463)",364.4166666666667,True,True,False,False,False,True,True,True
21361,220,N,7000,7.0,25.0295393,121.47306200000001,套,3,1000.0,3,"(297739.8038676079, 2769132.780051648)",207.44262295081967,False,False,True,False,True,False,False,True
21362,112,N,25000,29.8,25.114685199999997,121.5087658,套,2,838.9261744966443,3,"(301307.4796388063, 2778577.0873145843)",171.4090909090909,False,True,False,False,False,False,True,True
21363,220,Y,25000,23.45,25.010962600000003,121.46869769999999,套,9,1066.098081023454,3,"(297306.4863357005, 2767073.6095557865)",311.1111111111111,True,False,False,False,True,False,False,False
21364,111,N,6500,6.0,25.099031,121.524892,套,4,1083.3333333333333,3,"(302940.52690314373, 2776849.354504788)",216.94285714285715,False,True,True,False,False,False,False,False
21365,116,N,5500,5.0,24.9957097,121.5456919,套,5,1100.0,3,"(305084.5895469391, 2765413.206407367)",165.6206896551724,False,False,True,False,False,False,False,False
21366,110,N,11000,6.0,25.027330399999997,121.56367490000001,套,4,1833.333333333333,3,"(306885.3425306473, 2768923.113656293)",135.26060606060605,False,True,False,False,False,True,True,True
21367,111,N,72000,64.0,25.107078,121.5308712,套,5,1125.0,2,"(303540.0953525778, 2777743.048754233)",187.84782608695653,False,True,False,False,False,True,True,True
21368,241,N,30000,41.55,25.073247,121.492306,套,14,722.0216606498195,3,"(299664.2586403873, 2773980.9950590385)",191.72222222222223,False,True,False,False,True,False,True,True
21369,237,Y,28000,40.0,24.9346052,121.36789479999999,套,1,700.0,2,"(287155.0963769038, 2758584.638586218)",104.25,True,False,False,False,False,False,False,False
21370,116,N,11500,7.0,24.999525100000003,121.5432663,套,3,1642.857142857143,3,"(304838.0404509974, 2765834.835933511)",193.1,False,True,False,False,False,False,False,False
21371,241,N,7000,7.0,25.063341100000002,121.4896317,套,2,1000.0,3,"(299398.4416184426, 2772882.7839875813)",113.14814814814815,False,False,True,False,True,False,False,True
21372,235,N,9500,6.0,25.002697899999998,121.511354,套,3,1583.333333333333,3,"(301615.386693754, 2766173.7406786643)",232.81512605042016,False,True,False,False,True,False,False,True
21373,116,N,14000,9.0,25.0068579,121.539401,套,5,1555.5555555555554,3,"(304444.6322890345, 2766645.4958079904)",229.1818181818182,False,True,False,False,False,True,True,False
21374,237,N,22000,40.6,24.9441238,121.375646,套,6,541.871921182266,2,"(287935.0121083325, 2759641.0835178113)",188.02197802197801,False,True,False,False,True,False,True,True
21375,100,N,12500,6.0,25.012973000000002,121.534871,套,7,2083.333333333333,3,"(303984.71314649965, 2767321.0232374826)",184.29032258064515,False,True,False,False,False,True,True,True
21376,116,N,12000,9.0,24.991231,121.574221,套,1,1333.3333333333333,3,"(307966.6065437951, 2764929.015143394)",138.1,False,True,False,False,False,False,False,False
21377,110,N,12000,6.0,25.020049,121.55854,套,4,2000.0,3,"(306370.4502124409, 2768114.4382194527)",131.53571428571428,False,True,False,False,False,True,True,False
21379,104,Y,65000,50.26,25.0592766,121.52423859999999,套,2,1293.2749701551932,3,"(302891.702121656, 2772445.663480272)",264.3304347826087,True,True,False,False,False,True,True,True
21380,100,Y,99500,89.38,25.0275351,121.5146656,套,4,1113.2244349966436,3,"(301939.2110310771, 2768926.096324057)",131.52173913043478,True,True,False,False,False,True,True,True
21381,116,N,17000,12.0,25.0068579,121.539401,套,5,1416.666666666667,3,"(304444.6322890345, 2766645.4958079904)",229.1818181818182,False,True,False,False,False,True,True,False
21382,221,N,8000,5.0,25.049503299999998,121.6188126,套,5,1600.0,3,"(312438.6748035065, 2771403.422513283)",0.0,False,False,True,False,False,False,False,False
21383,104,Y,93000,58.02,25.066284,121.524878,套,4,1602.8955532574973,3,"(302953.201743038, 2773222.0935312374)",259.2520325203252,True,True,False,False,False,True,True,True
21384,251,N,15000,16.0,25.1627885,121.4537245,套,14,937.5,2,"(295738.72816956247, 2783885.5141199566)",200.66666666666666,False,True,False,False,True,False,True,False
21385,106,Y,75000,41.57,25.0372189,121.5611243,套,2,1804.1857108491706,3,"(306623.39495557826, 2770017.3515760098)",329.09090909090907,True,True,False,False,False,True,True,True
21386,238,N,20000,33.0,24.949195,121.385325,套,14,606.060606060606,2,"(288910.8723995213, 2760205.5205368297)",312.1666666666667,False,True,False,False,True,False,True,True
21387,106,N,6800,5.0,25.031714,121.52739,套,3,1360.0,3,"(303221.55717270373, 2769393.913759397)",238.51941747572815,False,True,True,False,True,True,True,True
